symbol,entrez_id
PSMC5,5705
MAGEC2,51438
GS1-122H1.1,
CTA-797E19.2,
LOC100506469,
MIR6807,102465976
DCDC2C,728597
LCN2,3934
PPIAP22,
PPIAP22,653214
LHFPL3-AS1,645591
HMOX1,3162
TMSB4Y,9087
IMP3P2,106480272
OR2B8P,
STUB1,10273
MIR1204,100302185
AC034187.3,
AC083867.4,
AC132068.1,
KCNQ1OT1_3,
TOPORS-AS1,
MIR4262,100422996
PCDHGB6,56100
AC087653.1,
RND3,390
RP5-1065P14.2,
RNU6-288P,106479694
AC004870.5,
ASXL2,55252
RP11-15A1.9,
RP11-603J24.5,
LCN9,392399
ELFN1-AS1,101927125
GOLGA8J,653073
RNA5SP325,100873591
RHD,6007
RP11-335L23.2,
RP1-34L19.1,
CTD-2659N19.10,
MIR6514,102465257
AC068234.1,
RP11-527D15.1,
RP11-223C24.1,
HIVEP3,59269
ATP2C1,27032
RNU6-254P,106479679
RPL5P2,140749
CXCL1P,
SLIT1,6585
RP11-227H15.4,
SOGA1,
LINC01633,
LINC01633,101929069
RP5-963E22.4,
SRGAP2-AS1,100873165
RP11-552J9.14,
ABCA10,10349
GPN2,54707
PSD3,23362
LOC100128573,
AL442067.1,
AL137852.1,
RP11-187E13.3,
FSD2,123722
UGT2B25P,
UGT2B25P,54571
PPCS,79717
AC253576.1,
CSF2,1437
LINC00222,387111
TDGF1P5,
RP4-590F24.1,
RP11-96C23.10,
RP11-511H23.2,
KCTD9P4,
KCTD9P4,100422242
PP14571,
RP11-318A15.8,
7-Mar,
AL132709.2,
AC074091.1,
MFSD9,84804
MIR6717,102465428
LOC101928775,101928775
HIST1H2AB,
PDZK1,5174
LINC01128,643837
WI2-2373I1.2,
AC013437.2,
LINGO1,84894
APPBP2,10513
POLR3GP2,
POLR3GP2,100422391
PIGN,23556
MIR4270,100422868
WDR66,
GAPDHP23,
GAPDHP23,391075
OR5D13,390142
RP11-63E5.1,
RNU6-1082P,106480041
MORF4L2P1,
MORF4L2P1,643915
RP11-291I6.2,
YIPF7,285525
IFNW1,3467
RP4-744I24.4,
RP11-347C12.4,
LOC101928517,101928517
AC007319.1,
RP11-286M16.1,
RP4-738P15.4,
AC021523.1,
CEP95,90799
RP11-306I1.1,
MAMLD1,10046
AC099669.1,
WFDC21P,645638
WFDC21P,
RNU6-1138P,106480641
RNU6-716P,106479883
MIR658,724028
MIR4751,100616483
RP11-2H8.4,
RP11-196H14.4,
ANKRD30BP1,642460
PTPN2P1,
PTPN2P1,646981
VCL,7414
ZNF254,9534
RP11-73G16.3,
AC069363.1,
RP11-98D18.1,
N4BP2L2-IT2,116828
PSMB7P1,
PSMB7P1,
PSMB7P1,100422289
RNA5SP393,100873646
RP11-272J7.6,
CCL28,56477
AC083875.1,
RP11-573E11.2,
PRR24,
RP11-449D8.2,
VENTX,27287
C1orf194,
LOC101929486,
AIFM2,84883
MIPEPP1,
MIPEPP1,100533682
RP11-42F12.1,
AL365274.1,
RFX2,5990
RTL6,84247
RP11-767N6.2,
RP11-65L3.2,
COA4,51287
PSMA7,5688
TMEM263,90488
TMEM150B,284417
RNU6-1134P,106480065
OR6K3,391114
FAM13A-AS1_1,
CTC-493L21.1,
GYS1,2997
PHBP14,
ZC3H11A,9877
RNY4P27,100873821
CTD-2536I1.3,
RP11-725G5.2,
MTCYBP28,107075134
IGLV3-16,28799
RP11-292E2.1,
DHPS,1725
GLIPR2,152007
MCFD2,90411
EEF1A1P22,645693
RP11-411G7.2,
SSU72P8,
MIR548AG1,100616450
BHLHE40-AS1,100507582
RP11-204N11.1,
PTPRT,11122
SERTAD1,29950
CFAP92,57501
IARS,
LINC00550,338862
S100P,6286
RP11-231E4.2,
CTD-2086L14.1,
C1orf140,
RP4-616B8.4,
RNU6-1168P,106481548
DNAI1,27019
RP13-487P22.1,
RP4-775C13.2,
GALNT14,79623
SMARCAL1,50485
RIPPLY3,53820
RPL13AP20,387841
C7orf76,
LSM3,27258
RP11-385N17.3,
RP11-76G10.1,
RNA5SP494,100873736
LMF1,64788
C8A,731
GS1-256O22.5,
UCKL1-AS1,100113386
MIR137,406928
THAP12P2,
THAP12P2,100422711
RP11-614F17.2,
CD320,51293
AC007773.1,
PTPN20A,
HIF1AN,55662
IGIP,492311
AE000662.92,
CT47A4,728075
SAFB,6294
RN7SL405P,106479373
RP11-756P10.5,
RP11-300G22.2,
RP5-890E16.2,
LOC102724224,
RP11-598D12.1,
RP11-169I9.2,
IGHV1OR16-4,
IGHV1OR16-4,28312
MMP11,4320
CTD-2384A14.2,
RP11-466P24.5,
CYP2D7P,
SPRTN,83932
RP11-364B14.1,
RP11-144G6.4,
RP11-443K8.1,
ARHGAP45,23526
COQ6,51004
TPRX2P,
AC012500.1,
BCL2L1,598
LINC01423,
LINC01423,102724678
RP11-224O19.4,
AP000436.4,
RP11-63A23.2,
COX6CP16,
COX6CP16,106481965
AP001048.4,
DTNBP1,84062
RNU6-435P,106479758
RP11-469J4.3,
LOC101929109,101929109
AC007511.1,
CTD-2620I22.1,
LOC645434,
LINC01133,100505633
AC004066.2,
RP11-234B24.6,
LINC00216,55451
SCN1A-AS1,101929680
RP11-100N20.1,
RPL30P14,
RPL30P14,100129867
AC022201.5,
RP11-432I13.5,
RPL10AP3,137107
AC097473.1,
RP11-403B2.10,
IAPP,3375
RP11-66N24.4,
RP11-419L20.2,
LCE3B,353143
RP11-242D8.2,
CUL3,8452
NUP210,23225
GIMAP3P,474345
U47924.31,
DPY19L3,147991
SNORA67,26781
SYNDIG1L,646658
RP11-78J21.4,
CAPSL,133690
RPL7P47,146110
LOC101927692,101927692
PIPSL,
PIPSL,266971
IGHD4OR15-4B,
IGHD4OR15-4B,28328
AF003625.3,
KCNA2,3737
FAM240B,110806297
RP11-403P13.1,
RP11-230C9.1,
KLK9,284366
RPL15P1,128756
RNA5SP321,100873587
SH3GLB2,56904
RNU2-38P,
RNU2-38P,106481646
RP11-244B22.1,
CTD-2367A17.1,
BCAS2,10286
RNA5SP117,100873387
RP11-118G23.1,
NAMPT,10135
MIR6769A,102466731
CBLB,868
RPL13AP25,100287887
LINC01176,100506516
LOC646652,646652
KCNQ4,9132
RDH14,57665
RN7SL19P,106480370
RP11-19C24.1,
RP5-1165K10.2,
TTLL2,83887
NLRP14,338323
FAM99B,100132464
PCMTD1,115294
SFPQP1,
SFPQP1,23758
AC007750.5,
RP13-726E6.1,
RP11-654G14.1,
SPATA46,284680
AC008746.3,
MTND3P10,100873239
AC025918.1,
RP11-560I19.2,
RP11-379H18.1,
PTPRD,5789
IGHV3-16,28447
IGHV3-16,
MTND5P22,100873260
RP11-147K6.2,
ZYG11B,79699
FDX1,2230
LOC100507140,
SNORD114-27,767608
RP5-890O15.3,
AC007731.5,
NANOS1,340719
LOC102723631,
WAS,7454
MTCO3P17,107075271
MAFF,23764
RP11-559N14.5,
CLSPN,63967
PIP5KL1,138429
MT-CO3,
AK4P2,
AK4P2,100132104
AC002366.1,
NPY1R,4886
CTD-2540B15.11,
SNORD114-14,767592
PCDHGA7,56108
RP11-511I11.2,
SPANXN5,494197
WIPF1,7456
RP1-86C11.7,
RNF165,
CYB5A,1528
RP11-63G10.2,
CREBL2,1389
AKR1C2,1646
CYCSP24,
CYCSP24,360177
ZSCAN29,146050
RIN1,9610
RP11-219H23.1,
H3C2,8358
AC139100.3,
RP11-467D18.2,
KRT8P7,729131
MIR7702,102465800
RP11-179A10.2,
RP11-977G19.14,
MIR8064,102465866
HSP90AA1,3320
AC243562.2,
AC233702.1,
RP4-693M11.3,
ATP6V0CP1,
ATP6V0CP1,100132978
C19orf85,111064650
AC118063.1,
RP11-256L6.3,
RP11-466P24.6,
RP4-752I6.1,
SCRN3,79634
ZSWIM2,151112
RP11-548H3.1,
BEST3,144453
APLP2,334
BRD9P2,109729114
RP11-813F20.4,
HNRNPA1P71,
HNRNPA1P71,100421433
CALM2P3,
CALM2P3,807
RP11-350G24.1,
HIST1H1A,
AC000120.3,
HCG24,
HCG24,
HCG24,
HCG24,
HCG24,
HCG24,414768
DGUOK-AS1,
DGUOK-AS1,100874048
AMBN,258
EPN1,29924
RNU1-139P,106480196
RP11-164A6.1,
RP11-408I18.9,
WI2-85898F10.2,
MBD3L3,653657
AC093887.1,
NPY6R,4888
NPY6R,
RN7SL648P,106479459
RP11-2F9.3,
AC002310.10,
RP11-54F2.8,
KLK8,11202
SNORA70E,100379250
AC090954.5,
DPH6-AS1,
RPL18AP2,387494
SPINK14,408187
SNORD62,
ERVWE2,
FIBCD1,84929
ARMH4,145407
AC097108.1,
RP11-120J4.1,
NGRN,51335
AC079630.4,
DNAH10OS,642797
ARX,170302
RP11-6L6.7,
RP11-414C23.1,
RASIP1,54922
LOC389705,389705
RP11-6E9.5,
AC068039.4,
GMFG,9535
LOC400867,
PACSIN3,29763
LOC100507462,
KCNV1,27012
ALDH2,217
RP11-344G13.2,
RP11-625I7.1,
AC068490.2,
RP11-441F2.2,
RP3-453P22.2,
PRANCR,101928062
TIMM8BP1,
TIMM8BP1,100874425
CCNB1,891
RN7SKP157,106479165
HAND2-AS1,79804
RP11-5P22.3,
ENHO,375704
EMC3,55831
CASP8,841
E2F6P1,
E2F6P1,386610
RP11-595B24.2,
LINC02367,101930452
IGHD6-13,28487
IGHD6-13,
XXyac-YR29IB3.1,
IGKV2-38,
IGKV2-38,28917
RP11-548P2.2,
RP11-543F8.3,
RP11-669E14.6,
DEFB125,245938
RP11-331K21.1,
AL138837.1,
AL158048.1,
RPL22P11,
RPL22P11,402100
AL354680.1,
GPR115,
IDH3B,3420
RNU6-589P,106481367
AC006262.10,
SNORD115-45,
SNORD115-45,100036566
RP11-313C4.1,
ALDH1A2,8854
RP11-166B2.9,
UBE2A,7319
RBM5,10181
PRY,9081
RP1-17K7.1,
MIR6072,102465944
TAS2R15P,266657
TAS2R15P,
TAS2R15P,
VPS52,6293
RP11-138E16.1,
H4C14,8370
RP11-57A19.5,
RP11-272L13.2,
AC106876.2,
RP11-58O3.2,
SNX27,81609
AC005833.1,
SATB1-AS1,
SATB1-AS1,101927777
HDAC10,83933
RNF170,81790
MEAK7,57707
MTND4P15,100873240
CTD-3037G24.4,
GTF2H3,2967
GS1-204I12.4,105371653
RP11-325L7.2,
MIR4434,100616419
RP11-950C14.7,
THOC6,79228
CTBS,1486
CCDC179,100500938
XKR4,114786
RABL6,55684
RN7SL150P,106479276
RP11-14D22.2,
BVES-AS1,
CCR3,1232
RP11-567G11.1,
AC092638.1,
RP11-384P7.7,
BX649553.1,
TPST2,8459
NSMCE3,56160
AGRN,375790
PDZD3,
TECRP1,
TECRP1,442777
RAPH1,65059
DECR2,26063
RP6-166C19.12,
CDK4P1,359941
LOC389247,
MIR1202,100302259
AC116609.3,
HOXA-AS2,
HOXA-AS2,285943
CTD-3222D19.9,
ZFAT-AS1_2,
AC079807.3,
RP13-126C7.1,
RNU6-1340P,106480151
LINC02362,
LINC02362,102723766
KIF25,3834
RPSA,3921
RP11-381E24.1,
RP11-14P20.1,
HSH2D,84941
IL13RA1,3597
SRD5A3,79644
CTD-2593A12.4,
PTTG2,10744
RP11-245G13.1,
IGHV2-26,28455
IGHV2-26,
EPDR1,54749
AC074389.5,
RP11-143J24.1,
AC067903.1,
APOA1BP,
FAM206BP,
PGBD4P3,
PGBD4P3,100421136
LOC645513,
DPM2,8818
EPS8L1,54869
MIR514A3,574518
TAS2R7,50837
AC073610.3,
CCNI2,645121
PPIAP1,
PPIAP1,100288185
C15orf37,
AC010531.1,
BFSP1,631
RPS26P13,
RPS26P13,100271106
RP11-221J22.2,
SERPINH1P1,
SERPINH1P1,158172
POTEG,404785
DYM,54808
GPBP1,65056
POMGNT2,84892
XXbac-BPG181M17.6,
PLCB1-IT1,100874337
EED,8726
RP11-701I24.3,
RP11-277P12.6,
RP11-27G22.1,
RP11-1127D7.2,
TANC2,26115
UNGP3,
UNGP3,319122
ERVMER61-1,339476
RP11-419C5.2,
ERN1,2081
RNU6-1024P,106481504
CCNJL,79616
DLK1,8788
RP3-355L5.3,
CDKN2C,1031
NPM1P14,
NPM1P14,10833
RECQL,5965
RP11-665C16.6,
RNA5SP380,
RNA5SP380,100873636
C5orf66,
OR4R3P,81298
WBP1,23559
RP3-364H10.1,
HMGN1P38,
HMGN1P38,643790
MIR5590,100847069
RNU6-58P,
RNU6-58P,100873766
MAGEB4,4115
RP11-774I5.1,
KB-1674E1.2,
LINC01166,101927590
RN7SKP264,
RN7SKP264,106479213
PPIAL4A,653505
RP11-312P12.3,
CPT2,1376
DNAAF19,388389
TBC1D1,23216
HNRNPA1P11,
HNRNPA1P11,100128044
RP11-313P18.2,
MAGEE2,139599
SCARNA21,677763
SLC13A2,9058
LINC00644,
LINC00644,101954204
AP001505.10,
RP13-516M14.2,
PSMD13,5719
INTS4P2,644619
RP11-760D2.11,
AC004449.6,
PITPNM3,83394
RP11-941H19.3,
KIF12,113220
TEPP,
ITPR1,3708
RP11-60A8.2,
CLDN20,49861
RP11-159H10.4,
AL354984.2,
RP11-177J6.1,
ALG11,440138
RP11-524F11.1,
MGC70870,403340
MIR5692C1,100847082
UTP14C,9724
KPNA3,3839
TRIR,79002
NUTM2G,441457
PABPC4L,132430
LCMT1-AS1,102723510
RP11-475J5.6,
MIR502,574504
RPS3AP6,145767
HLX-AS1,100873924
AC004870.4,
RP3-399L15.2,
WDR12,55759
CASK-AS1,
CASK-AS1,100873928
RP4-773N10.4,
MOSPD3,64598
RRP12,23223
AL050316.1,
RNU6-1022P,106480016
RP11-59N23.1,
AC010327.2,
LIN37,55957
TCP10L,140290
C17orf89,
STON1-GTF2A1L,286749
MIR378A,494327
RP11-375N15.1,
OTUD6B,51633
UBE2D4,51619
RP11-377D9.3,
ALG1L6P,
ALG1L6P,
ALG1L6P,339879
AL161784.1,
COX3,4514
MIR136,406927
SEPT7P7,
SNORD35B,84546
OR7E29P,26644
CARS2,79587
AC005550.3,
FIRRM,55732
RP11-451O13.1,
RP11-62H7.3,
LINC00173,100287569
ACOD1,730249
GSTO1,9446
RPL30P4,
RPL30P4,
RPL30P4,100131230
CERS1,10715
RP5-1159O4.1,
RP11-78L16.1,
IGSF9B,22997
LINC00403,
RP11-187C18.3,
RNU6-461P,106481897
SCARB1,949
MIR1292,100302138
RNA5SP354,100873614
RP11-485G7.5,
RP11-461L13.4,
ZNRF2,223082
RNU6-329P,106479712
ID1,3397
SNX16,64089
RP11-344B5.2,
SNORD115-19,100033458
AHCTF1,25909
CSH1,1442
RP11-439K3.3,
RP11-27I1.6,
JPT1,51155
ARGFXP1,
ARGFXP1,503583
RP11-674E16.1,
RP11-776H12.1,
B3GNT6,192134
MIR662,724032
KCNJ11,3767
MIR217HG,
MIR217HG,104355290
15-Sep,
RNA5SP188,
RNA5SP188,100873450
ZNF724P,
RNU6-1289P,106481587
AC084262.3,
RP11-618I10.4,
CBX3P2,
CBX3P2,645158
DCLRE1B,64858
RP11-861E21.2,
DNM1P38,
DNM1P38,
DNM1P38,100216517
CTC-204F22.1,
AC138472.6,
HSPB3,8988
VWA5B1,127731
TMCC1-DT,100507032
CLDN11,5010
RNA5SP55,100873293
FIGNL1,63979
OR2H5P,
OR2H5P,
OR2H5P,
OR2H5P,
OR2H5P,
OR2H5P,
OR2H5P,
OR2H5P,26713
RP11-1260E13.4,
MTCYBP34,109729115
MIR519B,574469
SETP20,
SETP20,389217
LOC101930452,
NHP2P1,
NHP2P1,414200
AC017060.1,
LRRC8B,23507
TRPC4,7223
POLD3,10714
RP11-459F6.1,
ANKRD34C-AS1,729911
NRG1-IT3,100874286
RPL14P5,
RPL14P5,
RPL14P5,442442
RP4-581F12.1,
RP11-319E16.1,
DND1P1,
DND1P1,
DND1P1,644157
TOMM22P4,100874517
SNHG5,387066
ZNF451,26036
CTD-2231H16.1,
GAPDHP16,387491
TK2,7084
RP11-318G21.4,
EIF3CL,728689
AC098583.1,
RP11-420K14.6,
PARP9,83666
LOC101927740,
AL353147.1,
LINC02185,
LINC02185,101927311
RP11-521D12.4,
RP11-761I4.4,
RPL23P4,100270961
RP11-843P14.2,
CLMP,79827
LOC100507600,
ZBTB5,9925
PPP5C,5536
RP11-195M16.3,
RP11-313I2.7,
SNORD114-13,767591
ATP6V1B1-AS1,101927750
RP11-174N3.4,
HMGB4,127540
NYNRIN,57523
RFKP1,
RFKP1,100313962
CTB-35F21.5,
RP3-339A18.3,
RNU6-760P,106481420
NDUFA12P1,100527945
RP11-304L19.12,
LPHN2,
RP11-831A10.1,
RP11-830F9.6,
RN7SKP257,
RN7SKP257,106479210
CSTF3-AS1,
RP11-726G23.11,
LOC101928961,101928961
TRIQK,286144
ZNF572,137209
GS1-114I9.1,
SNORD49,
AL034375.1,
PLOD1,5351
AL355388.1,
LOC100506497,
CYP4F44P,106480733
RP11-119H12.3,
AC073255.1,
RNU6-454P,106480582
ATP5LP5,
USP37,57695
LINC03025,440896
RP11-272J7.4,
MIR4793,100616112
DDX11L10,100287029
DDX11L10,
TUBA8P2,
SCGB3A1,92304
XXbac-BPGBPG24O18.1,
DDX39B,7919
RNA5SP293,100873546
LINC01202,
LINC01202,104326188
RP11-477G18.2,
MTCO3P45,107075218
AP000688.15,
C22orf23,84645
CCDC102B,79839
LINC01445,102723605
LOC729987,
KERA,11081
MYL6,4637
RP5-1086K13.1,
AC104071.1,
RP11-111A24.1,
RP11-1046B16.3,
RP3-469D22.1,
CTD-2363C16.1,
RN7SKP258,106480912
SUMO1P3,
SUMO1P3,474338
RNU2-33P,106480211
BRAP,8315
RP4-647J21.1,
BPIFA2,140683
ATRX,546
FOXP1-AS1,104502416
MRPL2,51069
AC092573.2,
EPX,8288
RP11-96H17.1,
RP11-68I3.7,
MIR3199-1,100423034
ARPC4,10093
AC019178.2,
AC067959.1,
B2M,567
RPL22P22,
RPL22P22,100130922
PROM2,150696
LINC01034,
LINC01034,106144601
OR8B12,219858
RPL7AP56,100271536
GPR116,
U91319.1,
GYG1,2992
MIR2861,100422910
FAM198A,
NPTXR,23467
snoZ278,
XPC,7508
LOC101929080,
RP11-167B3.1,
RP11-1191J2.2,
RING1,6015
DHX30,22907
MS4A6A,64231
LCE1A,353131
SEPT7P5,
RTN4RL2,349667
PRRT3-AS1,100874032
CTC-546K23.2,
POU6F2-AS2,
POU6F2-AS2,100689074
MIR6777,102465466
AC017028.1,
RP11-475I24.8,
KCNJ6,3763
MTND5P4,100873200
RP11-293B20.3,
CTD-2031P19.5,
RP11-383D22.1,
RAB28,9364
HOXD9,3235
RP11-156J23.1,
TIAM2,26230
MIR188,406964
SF3B3,23450
LOC100131257,100131257
MKX-AS1,
MKX-AS1,101929202
RP11-451H23.1,
SRSF10,10772
RNU6-8,101954278
RP11-481K16.2,
CFHR2,3080
AC073264.10,
LOC100505666,
AL133318.1,
SUMO2P14,106480264
ADAMTS9-AS1,101929335
RP4-753D5.3,
RNU1-114P,106481626
RP11-465N4.5,
HMGN2P7,
HMGN2P7,644498
RP11-331O9.1,
RP3-380B4.1,
SUSD6,9766
AC114945.1,
IGLVI-68,28764
SLC9B1,150159
RPL4P1,650808
CDH17,1015
RP11-644C3.1,
C16orf45,
IL20,50604
SLC22A13,9390
RP11-327L9.1,
RP1-68D18.3,
RAB25,57111
KIF2B,84643
CTB-91J4.1,
TMEM56-RWDD3,
AC091042.1,
OR2Q1P,346524
OR2Q1P,
RPS27P27,100271585
MAGOH2P,
MAGOH2P,100506898
ZNF775,285971
RP11-432I5.2,
CD151,977
POU5F2,134187
RP11-256I9.3,
AC079233.1,
RNA5SP77,100873311
GGN,199720
TLK1P1,
TLK1P1,100129793
CMKLR2,2825
AL021546.6,
RAPGEF4-AS1,91149
RP11-366I13.3,
RP11-445P17.3,
DBP,1628
LOC101928167,
RP1-197B17.4,
OR56A1,120796
AL159163.1,
HSFY1P1,
HSFY1P1,27437
ZNF142,7701
MAGI2-IT1,
RNU6-684P,106481396
CTD-2028E8.2,
AP000350.8,
RNU1-56P,106480165
RP11-556K13.1,
CENPCP1,1061
LINC00993,
LINC00993,101929520
RPS27P15,
RPS27P15,100271118
RP11-575M4.1,
HMGB3P32,
HMGB3P32,100507549
GOLGA6L3,
AC026366.1,
RP1-272E8.2,
RP4-622L5.7,
FANCD2P2,101929530
LOC101927619,
RP11-159H20.3,
RP11-389G6.4,
RP11-618N24.1,
SESN3,143686
RP11-672L10.5,
FKSG29,100131561
RP11-157P23.1,
XXbac-BPG34I8.3,
RP5-998G20.1,
AC009494.3,
RP11-89N17.2,
C3orf84,
LOC400940,400940
C1orf127,
RP11-159F24.5,
OR2A7,401427
RP11-434E6.2,
AC004069.2,
C19orf84,147646
AC016735.2,
AC092156.3,
KRTAP10-1,386677
BRF2,55290
RNU6-1003P,106481778
RP3-399J4.2,
AC023115.2,
CD244,51744
HBD,3045
HBD,100187828
RIN3,79890
RP11-626P14.2,
MCM5,4174
LOC100128682,
LINC00430,
LINC00430,106144533
LY6G5C,80741
HIAT1,
KRT18P24,340460
LINC00709,100507163
AGGF1P4,100129351
RP11-366M4.14,
RP11-348F1.2,
SLC9A9-AS2,
SLC9A9-AS2,106480356
CFAP418,157657
NPM1P43,
NPM1P43,100422309
RP11-169D4.3,
RP11-434O22.2,
AC105342.1,
RP11-1277A3.1,
DAPP1,27071
TRAV40,28641
RP11-143A22.1,
RP5-1049N15.2,
RP3-393K13.1,
AC005307.3,
TCEAL6,158931
DNAJC3-AS1,
LGSN,51557
LMLN-AS1,100873947
TOP3B,8940
MX1,4599
CTD-2249K22.1,
CFAP20DC,200844
RP13-20L14.6,
OFD1P17,23738
RP11-326C3.15,
RP11-196G11.6,
IL1RAP,3556
6-Mar,
MIR4319,100422829
BNIP3P7,101927265
TPT1P10,
TPT1P10,101928715
C1QTNF9-AS1,
C1QTNF9-AS1,100874232
GBE1,2632
RP11-172C16.5,
MIR4253,100422914
HNRNPA1P65,
HNRNPA1P65,106481664
LOC100289092,
TAS2R50,259296
RP11-253M7.3,
ACTN2,88
MIR22,407004
RP5-1103G7.10,
SVEP1,79987
RNA5SP19,100873274
CTD-2320G14.2,
ZNF587B,100293516
TCIM,56892
AL049868.1,
HHIP,64399
LOC102723553,102723553
SMAP2,64744
DPYSL3,1809
MIR1268A,100302233
RPL31P2,140753
RP11-574O16.1,
RP3-412A9.15,
FAM205A,
LPAR6,10161
HIST2H3DP1,
RP11-361M10.3,
LINC01252,338817
AC110781.3,
CLINT1,9685
PRYP3,442865
RP11-481J2.1,
VLDLR,7436
PTGER4P3,
PTGER4P3,100874378
LL22NC03-123E1.5,
RN7SL288P,106481000
RP11-761I4.5,
OTUD3,23252
NRXN3,9369
TMEM277P,284365
TMEM277P,
RP11-1212A22.7,
RP11-29B9.2,
USP47,55031
HTR1E,3354
CTD-2215E18.1,
C1orf137,
RP11-733O18.1,
KRTAP19-6,337973
PAX1,5075
CTA-215D11.4,
MANCR,100216001
RP11-670N15.1,
RP11-15E1.4,
RP1-28C20.1,
SPATA32,124783
SLC9A9-AS1,100885796
LOC100288814,
RP4-633H17.2,
AC074121.4,
U91328.22,
RP11-490D19.8,
RP11-169L17.3,
RP11-123O10.3,
RP11-375A5.1,
PRR19,284338
ZFP1,162239
LLCFC1,135927
COQ8A,56997
RP11-141B14.1,
AL732375.2,
C21orf59,
RPL39P34,
RPL39P34,100271523
DORIP1,122525
AF131216.5,
VBP1,7411
CTD-2335L22.6,
FLJ23867,
DNAI3,126820
ANKRD1,27063
WFDC2,10406
OR2B7P,81695
AF186192.1,
MLLT4,
RAB40AL,282808
SCAMP3,10067
KLRAP1,
RPL39P38,
RPL39P38,100271529
RP11-58A18.2,
RP11-63H19.1,
DGCR6,8214
PPP2CB,5516
CTD-2272G21.1,
SNAP23,8773
CTD-2561B21.11,
URGCP-MRPS24,100534592
RPL31P12,100270887
RPL31P12,
RP11-656E20.5,
ODF1,4956
CALML6,163688
AL354984.1,
RP11-473O4.3,
ZBED10P,
ZBED10P,113763
LINC02475,100506827
RNU4-80P,106480386
RP11-355E10.1,
BNIP3P29,100421700
SESN1,27244
FENDRR,400550
RP11-53B2.5,
PGA3,643834
AC126323.1,
RP5-1063M23.3,
TP53TG3,24150
RP11-9H20.2,
AC098830.1,
CTA-384D8.31,
VSTM2B,342865
GLDCP1,
GLDCP1,2732
RBM45,129831
AC027288.2,
SMG1P2,
SMG1P2,440354
ERO1LB,
OR2E1P,
OR2E1P,26719
PARP15,165631
SNORD114-9,767585
NEURL2,140825
MIR548AR,100847035
RP11-930P14.1,
IKZF3,22806
RP11-930O11.1,
ASF1B,55723
AC006116.17,
RN7SL8P,
RN7SL8P,6034
RN7SKP140,106480366
RSRC2,65117
RP11-583F24.3,
RPL18AP17,
RPL18AP17,100873859
LA16c-306E5.1,
PCGF3,10336
PPP1R12A,4659
HNRNPA1P58,
HNRNPA1P58,100289286
LL0XNC01-237H1.3,
AC009110.1,
KCNK9,51305
KLK12,43849
LINC00466,199899
RP11-49K24.6,
LINC01829,644838
RP11-343L5.2,
ERLEC1P1,
ERLEC1P1,100288870
RP11-157L3.9,
IGHV1-18,28468
IGHV1-18,
OR7E111P,81136
LOC101930071,101930071
IL17A,3605
AC011385.1,
AC010761.6,
RP11-191F9.4,
GSTT1,2952
RP11-568A7.1,
RP11-354A14.1,
FBXW11,23291
LINC01304,100505964
RP1-104O17.3,
PRAMEF15,653619
RP11-493E12.3,
HMGB1P5,10354
HMGB1P5,
AC011509.1,
RNU6-511P,106479793
RP11-1020A11.1,
RP11-662G23.1,
NICOL1,401115
CCT2,10576
CTNNBL1,56259
RP11-967K21.2,
OSER1-AS1,
PSMG4,389362
BX842679.1,
RP11-510N19.3,
LOC102060414,
RP3-466P17.2,
AGBL5-IT1,
AGBL5-IT1,106481744
RNU6-210P,106479659
ZEB2P1,100420926
CRIP2,1397
ZC3H7A,29066
RP11-334J6.7,
CNN2P3,
CNN2P3,392343
RP11-432M8.20,
BCAR3,8412
RP5-926E3.1,
RNY4P28,100873822
MTCO1P35,107075234
NF1P12,100418983
CARD17,
CDKN3,1033
LOC399715,
MIR1208,100302281
AL645859.1,
LOC101929567,
KIRREL3-AS1,
KIRREL3-AS1,100874250
RP11-377K22.3,
OR11H1,81061
MIR548H1,100313830
NDUFV2P1,4730
RP11-104D3.1,
RP11-341D18.5,
UBA5,79876
USP50,373509
CYBB,1536
CTC-435M10.3,
LA16c-358B7.3,
RP11-432M24.4,
NR1H3,10062
AC012184.2,
CTD-2210P24.2,
OR5T3,390154
RP11-412H8.2,
RPP25,54913
RP11-144A16.6,
RPUSD3,285367
RPL18AP14,100271420
LINC00493,
MIR4784,100616378
NPY4R,5540
SEC11A,23478
MIR4792,
AC078941.1,
AC104650.1,
SHOC2,8036
TRIM52-AS1,100507602
AC064871.3,
TAB3-AS2,
TAB3-AS2,100873926
RNU6-933P,106479979
RP11-727F15.9,
LHFPL6,10186
RP11-597A11.4,
ENGASE,64772
CD248,57124
CRPP1,171422
RP11-638I8.1,
AP1M2,10053
PRODH,5625
OR13K1P,402424
XRRA1,143570
CTD-2325B11.1,
RP11-445F6.2,
KATNBL1P3,
KATNBL1P3,100420946
RBM28,55131
MED15P5,
MED15P5,391436
RPL7AP60,100271538
C15orf39,56905
KNOP1P5,
KNOP1P5,100130158
AL355821.1,
RNU2-57P,106480222
FRMD6-AS2,100874185
RP11-107K17.2,
SLC25A6P3,100422686
AC104592.1,
DECR1,1666
TCEB1P28,
RPL5,6125
TMEM163,81615
RP11-352D13.6,
RHOBTB1,9886
RP11-1275H24.3,
C2orf43,
RP11-404K5.3,
GS1-541M1.2,
RP11-640N20.4,
OR1H1P,26742
MIR4537,100616422
LOC100131626,100131626
ERVK-28,
ERVK-28,106707175
RPL22L1,200916
SDR42E1P5,100422339
LOC100505841,
